"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-04 01:00:00","ETHUSDT Perpetual","8h","-0.002251%"
"2022-12-03 17:00:00","ETHUSDT Perpetual","8h","-0.002779%"
"2022-12-03 09:00:00","ETHUSDT Perpetual","8h","-0.000481%"
"2022-12-03 01:00:00","ETHUSDT Perpetual","8h","0.004870%"
"2022-12-02 17:00:00","ETHUSDT Perpetual","8h","-0.000244%"
"2022-12-02 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-12-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-12-01 17:00:00","ETHUSDT Perpetual","8h","0.003622%"
"2022-12-01 09:00:00","ETHUSDT Perpetual","8h","-0.001967%"
"2022-12-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-11-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-11-30 09:00:00","ETHUSDT Perpetual","8h","0.009218%"
"2022-11-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-11-29 17:00:00","ETHUSDT Perpetual","8h","0.002946%"
"2022-11-29 09:00:00","ETHUSDT Perpetual","8h","0.003832%"
